Timestamp_sec,Posicion_ticks,Velocidad_RPM
1786545340.7303185,-567,0.0
1786545340.8305242,-567,0.0
1786545340.930541,-567,0.0
1786545341.030505,-567,0.0
1786545341.1304424,-567,0.0
1786545341.2302325,-567,0.0
1786545341.3300998,-567,0.0
1786545341.430037,-567,0.0
1786545341.530114,-567,0.0
1786545341.630109,-567,0.0
1786545341.7300909,-567,0.0
1786545341.829928,-567,0.0
1786545341.9301,-567,0.0
1786545342.0300946,-567,0.0
1786545342.1300373,-567,0.0
1786545342.2300997,-567,0.0
1786545342.3299394,-567,0.0
1786545342.4300609,-567,0.0
1786545342.530087,-567,0.0
1786545342.6301165,-567,0.0
1786545342.730082,-567,0.0
1786545342.8298852,-567,0.0
1786545342.9300103,-567,0.0
1786545343.0301201,-567,0.0
1786545343.1300857,-567,0.0
1786545343.230631,-567,0.0
1786545343.3301592,-567,0.0
1786545343.430805,-567,0.0
1786545343.5299482,-567,0.0
1786545343.6301348,-567,0.0
1786545343.730138,-567,0.0
1786545343.8306897,-567,0.0
1786545343.9301457,-567,0.0
1786545344.0300639,-567,0.0
1786545344.1304555,-567,0.0
1786545344.2303379,-567,0.0
1786545344.330118,-567,0.0
1786545344.4302065,-567,0.0
1786545344.5302203,-567,0.0
1786545344.6305187,-567,0.0
1786545344.7301252,-567,0.0
1786545344.8300543,-567,0.0
1786545344.9301867,-567,0.0
1786545345.030061,-567,0.0
1786545345.1301289,-567,0.0
1786545345.2301521,-567,0.0
1786545345.3301635,-567,0.0
1786545345.4300458,-567,0.0
1786545345.5302098,-567,0.0
1786545345.6305373,-567,0.0
1786545345.730089,-567,0.0
1786545345.8301942,-567,0.0
1786545345.9303951,-567,0.0
1786545346.0304492,-567,0.0
1786545346.1303701,-567,0.0
1786545346.2305121,-567,0.0
1786545346.330134,-567,0.0
1786545346.4301562,-567,0.0
1786545346.5301983,-567,0.0
1786545346.6308975,-567,0.0
1786545346.7300875,-567,0.0
1786545346.8306816,-567,0.0
1786545346.9302223,-567,0.0
1786545347.0304513,-567,0.0
1786545347.1302154,-567,0.0
1786545347.2304804,-567,0.0
1786545347.3305528,-567,0.0
1786545347.4301414,-567,0.0
1786545347.530562,-567,0.0
1786545347.6305277,-567,0.0
1786545347.7301216,-567,0.0
1786545347.8298695,-567,0.0
1786545347.9302301,-567,0.0
1786545348.0303524,-567,0.0
1786545348.1303015,-567,0.0
1786545348.23051,-567,0.0
1786545348.3301976,-567,0.0
1786545348.430456,-567,0.0
1786545348.5304878,-567,0.0
1786545348.6305592,-567,0.0
1786545348.730362,-567,0.0
1786545348.8301187,-567,0.0
1786545348.9305182,-567,0.0
1786545349.030442,-567,0.0
1786545349.1305084,-567,0.0
1786545349.2304566,-567,0.0
1786545349.3298614,-567,0.0
1786545349.4304338,-567,0.0
1786545349.5305154,-567,0.0
1786545349.6304562,-567,0.0
1786545349.7304683,-567,0.0
1786545349.8304377,-567,0.0
1786545349.9305167,-567,0.0
1786545350.0305438,-567,0.0
1786545350.1305537,-567,0.0
1786545350.2305274,-567,0.0
1786545350.3305063,-567,0.0
1786545350.4301305,-567,0.0
1786545350.5305564,-567,0.0
1786545350.630457,-567,0.0
1786545350.7301073,-567,0.0
1786545350.8299372,-567,0.0
1786545350.930406,-567,0.0
1786545351.0301168,-567,0.0
1786545351.1301897,-567,0.0
1786545351.2301705,-567,0.0
1786545351.3302233,-567,0.0
1786545351.430475,-567,0.0
1786545351.5308888,-567,0.0
1786545351.6301653,-567,0.0
1786545351.7303827,-567,0.0
1786545351.8304284,-567,0.0
1786545351.930333,-567,0.0
1786545352.0301557,-567,0.0
1786545352.130123,-567,0.0
1786545352.2305217,-567,0.0
1786545352.330281,-567,0.0
1786545352.4306726,-567,0.0
1786545352.5300388,-567,0.0
1786545352.630268,-567,0.0
1786545352.7306085,-567,0.0
1786545352.8301203,-567,0.0
1786545352.9301195,-567,0.0
1786545353.0305297,-567,0.0
1786545353.1302361,-567,0.0
1786545353.230381,-567,0.0
1786545353.3304367,-567,0.0
1786545353.4305909,-567,0.0
1786545353.5305107,-567,0.0
1786545353.6301177,-567,0.0
1786545353.730253,-567,0.0
1786545353.8307884,-567,0.0
1786545353.9305606,-567,0.0
1786545354.030058,-567,0.0
1786545354.130376,-567,0.0
1786545354.2305496,-567,0.0
1786545354.330142,-567,0.0
1786545354.4301264,-567,0.0
1786545354.5304508,-567,0.0
1786545354.630595,-567,0.0
1786545354.7305422,-567,0.0
1786545354.830125,-567,0.0
1786545354.9305072,-567,0.0
1786545355.0304432,-567,0.0
1786545355.1305172,-567,0.0
1786545355.2303116,-567,0.0
1786545355.3298528,-567,0.0
1786545355.430121,-567,0.0
1786545355.5302305,-567,0.0
1786545355.6302075,-567,0.0
1786545355.730619,-567,0.0
1786545355.830215,-567,0.0
1786545355.930139,-567,0.0
1786545356.0300975,-567,0.0
1786545356.1303709,-567,0.0
1786545356.2302184,-567,0.0
1786545356.3301876,-567,0.0
1786545356.4305396,-567,0.0
1786545356.5305161,-567,0.0
1786545356.6301298,-567,0.0
1786545356.7305021,-567,0.0
1786545356.830128,-567,0.0
1786545356.9301605,-567,0.0
1786545357.0300963,-567,0.0
1786545357.1301508,-567,0.0
1786545357.2305536,-567,0.0
1786545357.3305118,-567,0.0
1786545357.430555,-567,0.0
1786545357.5305562,-567,0.0
1786545357.6304514,-567,0.0
1786545357.7301922,-567,0.0
1786545357.8300133,-567,0.0
1786545357.9305143,-567,0.0
1786545358.0302236,-567,0.0
1786545358.1302347,-567,0.0
1786545358.2302034,-567,0.0
1786545358.330138,-567,0.0
1786545358.4305422,-567,0.0
1786545358.5305033,-567,0.0
1786545358.6301367,-567,0.0
1786545358.7305226,-567,0.0
1786545358.8306334,-567,0.0
1786545358.9300525,-567,0.0
1786545359.030016,-567,0.0
1786545359.130505,-567,0.0
1786545359.2301233,-567,0.0
1786545359.330157,-567,0.0
1786545359.4304073,-567,0.0
1786545359.5302167,-567,0.0
1786545359.6303842,-567,0.0
1786545359.7303126,-567,0.0
1786545359.8302472,-567,0.0
1786545359.9301958,-567,0.0
1786545360.0303805,-567,0.0
1786545360.1306894,-567,0.0
1786545360.230188,-567,0.0
1786545360.3301396,-567,0.0
1786545360.430151,-567,0.0
1786545360.530514,-567,0.0
1786545360.630207,-567,0.0
1786545360.7305107,-567,0.0
1786545360.8301094,-567,0.0
1786545360.9304426,-567,0.0
1786545361.0304365,-567,0.0
1786545361.1304538,-567,0.0
1786545361.2302303,-567,0.0
1786545361.3305886,-567,0.0
1786545361.4300437,-567,0.0
1786545361.5301,-567,0.0
1786545361.6301198,-567,0.0
1786545361.7300613,-567,0.0
1786545361.829952,-567,0.0
1786545361.9301305,-567,0.0
1786545362.0301273,-567,0.0
1786545362.1301043,-567,0.0
1786545362.2301276,-567,0.0
1786545362.330134,-567,0.0
1786545362.4301174,-567,0.0
1786545362.5301206,-567,0.0
1786545362.6301382,-567,0.0
1786545362.7301168,-567,0.0
1786545362.8301132,-567,0.0
1786545362.9300966,-567,0.0
1786545363.0301313,-567,0.0
1786545363.1300037,-567,0.0
1786545363.230051,-567,0.0
1786545363.3298953,-567,0.0
1786545363.4300299,-567,0.0
1786545363.5300503,-567,0.0
1786545363.630058,-567,0.0
1786545363.730618,-567,0.0
1786545363.83003,-567,0.0
1786545363.9304304,-567,0.0
1786545364.0306616,-567,0.0
1786545364.1301033,-567,0.0
1786545364.2304335,-567,0.0
1786545364.3300943,-567,0.0
1786545364.4304576,-567,0.0
1786545364.5303218,-567,0.0
1786545364.6301036,-567,0.0
1786545364.7301297,-567,0.0
1786545364.8300292,-567,0.0
1786545364.930103,-567,0.0
1786545365.0300465,-567,0.0
1786545365.1300893,-567,0.0
1786545365.230018,-567,0.0
1786545365.3300862,-567,0.0
1786545365.430272,-567,0.0
1786545365.5311399,-567,0.0
1786545365.6300359,-567,0.0
1786545365.7304268,-567,0.0
1786545365.8304293,-567,0.0
1786545365.9305406,-567,0.0
1786545366.0300837,-567,0.0
1786545366.1301696,-567,0.0
1786545366.2304585,-567,0.0
1786545366.3301232,-567,0.0
1786545366.4305465,-567,0.0
1786545366.5306947,-567,0.0
1786545366.6305237,-567,0.0
1786545366.7305307,-567,0.0
1786545366.830464,-567,0.0
1786545366.9305277,-567,0.0
1786545367.0301409,-567,0.0
1786545367.1306982,-567,0.0
1786545367.230108,-567,0.0
1786545367.33011,-567,0.0
1786545367.4301386,-567,0.0
1786545367.5304654,-567,0.0
1786545367.6301296,-567,0.0
1786545367.7302396,-567,0.0
1786545367.8298702,-567,0.0
1786545367.9301445,-567,0.0
1786545368.0300963,-567,0.0
1786545368.130112,-567,0.0
1786545368.2301395,-567,0.0
1786545368.3300529,-567,0.0
1786545368.4300396,-567,0.0
1786545368.5300324,-567,0.0
1786545368.630196,-567,0.0
1786545368.7301114,-567,0.0
1786545368.830141,-567,0.0
1786545368.9300957,-567,0.0
1786545369.0301578,-567,0.0
1786545369.1300159,-567,0.0
1786545369.230535,-567,0.0
1786545369.330094,-567,0.0
1786545369.4305265,-567,0.0
1786545369.53045,-567,0.0
1786545369.6305203,-567,0.0
1786545369.7305186,-567,0.0
1786545369.8305318,-567,0.0
1786545369.930508,-567,0.0
1786545370.0305188,-567,0.0
1786545370.1304095,-567,0.0
1786545370.230518,-567,0.0
1786545370.330122,-567,0.0
1786545370.4305108,-567,0.0
1786545370.5301766,-567,0.0
1786545370.6304579,-567,0.0
1786545370.7305367,-567,0.0
1786545370.8302236,-567,0.0
1786545370.93024,-567,0.0
1786545371.0305374,-567,0.0
1786545371.1304946,-567,0.0
1786545371.2301486,-567,0.0
1786545371.3302026,-567,0.0
1786545371.4302244,-567,0.0
1786545371.5301375,-567,0.0
1786545371.6305535,-567,0.0
1786545371.730149,-567,0.0
1786545371.8301284,-567,0.0
1786545371.930047,-567,0.0
1786545372.030444,-567,0.0
1786545372.1305363,-567,0.0
1786545372.2303288,-567,0.0
1786545372.3305662,-567,0.0
1786545372.4305928,-567,0.0
1786545372.5306509,-567,0.0
1786545372.6301286,-567,0.0
1786545372.7301393,-567,0.0
1786545372.8307626,-567,0.0
1786545372.9302943,-567,0.0
1786545373.0301046,-567,0.0
1786545373.1301346,-567,0.0
1786545373.230139,-567,0.0
1786545373.3305175,-567,0.0
1786545373.4305115,-567,0.0
1786545373.5302715,-567,0.0
1786545373.6301062,-567,0.0
1786545373.730442,-567,0.0
1786545373.8301082,-567,0.0
1786545373.9304483,-567,0.0
1786545374.030438,-567,0.0
1786545374.130446,-567,0.0
1786545374.230442,-567,0.0
1786545374.3301482,-567,0.0
1786545374.4305282,-567,0.0
1786545374.530513,-567,0.0
1786545374.6304936,-567,0.0
1786545374.7304904,-567,0.0
1786545374.8304505,-567,0.0
1786545374.930198,-567,0.0
1786545375.0306563,-567,0.0
1786545375.1301184,-567,0.0
1786545375.2305903,-567,0.0
1786545375.330216,-567,0.0
1786545375.43026,-567,0.0
1786545375.5304518,-567,0.0
1786545375.6301365,-567,0.0
1786545375.7302241,-567,0.0
1786545375.8305774,-567,0.0
1786545375.9304454,-567,0.0
1786545376.0301762,-567,0.0
1786545376.1301482,-567,0.0
1786545376.2305443,-567,0.0
1786545376.3303597,-567,0.0
1786545376.4305425,-567,0.0
1786545376.5302308,-567,0.0
1786545376.6304672,-567,0.0
1786545376.7301228,-567,0.0
1786545376.8305464,-567,0.0
1786545376.9301426,-567,0.0
1786545377.0301852,-567,0.0
1786545377.1300623,-567,0.0
1786545377.2305543,-567,0.0
1786545377.330194,-567,0.0
1786545377.4302175,-567,0.0
1786545377.5305555,-567,0.0
1786545377.6305187,-567,0.0
1786545377.7300487,-567,0.0
1786545377.8298542,-567,0.0
1786545377.9301882,-567,0.0
1786545378.0305004,-567,0.0
1786545378.130154,-567,0.0
1786545378.2305255,-567,0.0
1786545378.330191,-567,0.0
1786545378.430601,-567,0.0
1786545378.5305662,-567,0.0
1786545378.6304464,-567,0.0
1786545378.7304518,-567,0.0
1786545378.830471,-567,0.0
1786545378.9301798,-567,0.0
1786545379.030016,-567,0.0
1786545379.130551,-567,0.0
1786545379.2305264,-567,0.0
1786545379.3298497,-567,0.0
1786545379.430962,-567,0.0
1786545379.5302312,-567,0.0
1786545379.630554,-567,0.0
1786545379.730198,-567,0.0
1786545379.8301523,-567,0.0
1786545379.9301107,-567,0.0
1786545380.0305436,-567,0.0
1786545380.1301398,-567,0.0
1786545380.230553,-567,0.0
1786545380.3304515,-567,0.0
1786545380.430134,-567,0.0
1786545380.5305305,-567,0.0
1786545380.6301901,-567,0.0
1786545380.7301471,-567,0.0
1786545380.8301969,-567,0.0
1786545380.9301965,-567,0.0
1786545381.0304735,-567,0.0
1786545381.1301901,-567,0.0
1786545381.2300167,-567,0.0
1786545381.3305023,-567,0.0
1786545381.4301286,-567,0.0
1786545381.5301247,-567,0.0
1786545381.6304393,-567,0.0
1786545381.7302084,-567,0.0
1786545381.8304954,-567,0.0
1786545381.9301076,-567,0.0
1786545382.0302548,-567,0.0
1786545382.1301262,-567,0.0
1786545382.2304575,-567,0.0
1786545382.3304057,-567,0.0
1786545382.4302616,-567,0.0
1786545382.5306053,-567,0.0
1786545382.630449,-567,0.0
1786545382.7305207,-567,0.0
1786545382.8304553,-567,0.0
1786545382.9304645,-567,0.0
1786545383.0309541,-567,0.0
1786545383.1304526,-567,0.0
1786545383.2301466,-567,0.0
1786545383.3308005,-567,0.0
1786545383.4305832,-567,0.0
1786545383.5304086,-567,0.0
1786545383.6306694,-567,0.0
1786545383.7302108,-567,0.0
1786545383.8300273,-567,0.0
1786545383.9303968,-567,0.0
1786545384.030014,-567,0.0
1786545384.1303272,-567,0.0
1786545384.2302933,-567,0.0
1786545384.3301034,-567,0.0
1786545384.4301677,-567,0.0
1786545384.530234,-567,0.0
1786545384.630518,-567,0.0
1786545384.7302012,-567,0.0
1786545384.8302534,-567,0.0
1786545384.9302142,-567,0.0
1786545385.030879,-567,0.0
1786545385.1301422,-567,0.0
1786545385.2302454,-567,0.0
1786545385.3301256,-567,0.0
1786545385.430122,-567,0.0
1786545385.5301573,-567,0.0
1786545385.6301382,-567,0.0
1786545385.7305152,-567,0.0
1786545385.8305206,-567,0.0
1786545385.9305506,-567,0.0
1786545386.0301409,-567,0.0
1786545386.13023,-567,0.0
1786545386.2305462,-567,0.0
1786545386.3306217,-567,0.0
1786545386.430211,-567,0.0
1786545386.5304658,-567,0.0
1786545386.6305406,-567,0.0
1786545386.7301743,-567,0.0
1786545386.8302004,-567,0.0
1786545386.9305592,-567,0.0
1786545387.030433,-567,0.0
1786545387.130526,-567,0.0
1786545387.230129,-567,0.0
1786545387.3309183,-567,0.0
1786545387.4302037,-567,0.0
1786545387.5301406,-567,0.0
1786545387.6303506,-567,0.0
1786545387.7303867,-567,0.0
1786545387.8305051,-567,0.0
1786545387.9300377,-567,0.0
1786545388.030255,-567,0.0
1786545388.1301122,-567,0.0
1786545388.2304285,-567,0.0
1786545388.3301969,-567,0.0
1786545388.430392,-567,0.0
1786545388.5301983,-567,0.0
1786545388.6304412,-567,0.0
1786545388.7301466,-567,0.0
1786545388.8301365,-567,0.0
1786545388.930592,-567,0.0
1786545389.030376,-567,0.0
1786545389.130025,-567,0.0
1786545389.2307854,-567,0.0
1786545389.3301716,-567,0.0
1786545389.4301245,-567,0.0
1786545389.5306344,-567,0.0
1786545389.6300912,-567,0.0
1786545389.7305572,-567,0.0
1786545389.8300962,-567,0.0
1786545389.9304938,-567,0.0
1786545390.0302052,-567,0.0
1786545390.1304798,-567,0.0
1786545390.2301972,-567,0.0
1786545390.3302977,-567,0.0
1786545390.4304998,-567,0.0
1786545390.5302203,-567,0.0
1786545390.6304464,-567,0.0
1786545390.7304475,-567,0.0
1786545390.830123,-567,0.0
1786545390.9301085,-567,0.0
1786545391.0301192,-567,0.0
1786545391.1301935,-567,0.0
1786545391.2301157,-567,0.0
1786545391.3303702,-567,0.0
1786545391.4302182,-567,0.0
1786545391.5302117,-567,0.0
1786545391.6300528,-567,0.0
1786545391.7305143,-567,0.0
1786545391.8301756,-567,0.0
1786545391.9302242,-567,0.0
1786545392.030677,-567,0.0
1786545392.1301355,-567,0.0
1786545392.2301602,-567,0.0
1786545392.3298874,-567,0.0
1786545392.4303784,-567,0.0
1786545392.5302303,-567,0.0
1786545392.63013,-567,0.0
1786545392.7300968,-567,0.0
1786545392.829923,-567,0.0
1786545392.930172,-567,0.0
1786545393.0301907,-567,0.0
1786545393.1304963,-567,0.0
1786545393.2304838,-567,0.0
1786545393.3300924,-567,0.0
1786545393.4305103,-567,0.0
1786545393.5303724,-567,0.0
1786545393.630513,-567,0.0
1786545393.7305684,-567,0.0
1786545393.830216,-567,0.0
1786545393.9301524,-567,0.0
1786545394.0305564,-567,0.0
1786545394.130595,-567,0.0
1786545394.2302425,-567,0.0
1786545394.330057,-567,0.0
1786545394.4304981,-567,0.0
1786545394.530519,-567,0.0
1786545394.630444,-567,0.0
1786545394.7302065,-567,0.0
1786545394.829939,-567,0.0
1786545394.930418,-567,0.0
1786545395.0304313,-567,0.0
1786545395.1303916,-567,0.0
1786545395.2305179,-567,0.0
1786545395.3305564,-567,0.0
1786545395.430687,-567,0.0
1786545395.530517,-567,0.0
1786545395.6306112,-567,0.0
1786545395.730548,-567,0.0
1786545395.8301215,-567,0.0
1786545395.9302058,-567,0.0
1786545396.0305064,-567,0.0
1786545396.1301506,-567,0.0
1786545396.230558,-567,0.0
1786545396.3298526,-567,0.0
1786545396.4305391,-567,0.0
1786545396.53015,-567,0.0
1786545396.6305535,-567,0.0
1786545396.7302818,-567,0.0
1786545396.8301623,-567,0.0
1786545396.930453,-567,0.0
1786545397.0305135,-567,0.0
1786545397.1304696,-567,0.0
1786545397.230196,-567,0.0
1786545397.3301375,-567,0.0
1786545397.4301329,-567,0.0
1786545397.5304966,-567,0.0
1786545397.6301827,-567,0.0
1786545397.7304912,-567,0.0
1786545397.829912,-567,0.0
1786545397.930129,-567,0.0
1786545398.030141,-567,0.0
1786545398.1302342,-567,0.0
1786545398.2304394,-567,0.0
1786545398.3305857,-567,0.0
1786545398.4305077,-567,0.0
1786545398.5305126,-567,0.0
1786545398.6305096,-567,0.0
1786545398.7305374,-567,0.0
1786545398.830497,-567,0.0
1786545398.930509,-567,0.0
1786545399.0305157,-567,0.0
1786545399.1305392,-567,0.0
1786545399.2302012,-567,0.0
1786545399.330127,-567,0.0
1786545399.4305012,-567,0.0
1786545399.5302293,-567,0.0
1786545399.6302097,-567,0.0
1786545399.7305074,-567,0.0
1786545399.8302042,-567,0.0
1786545399.9304988,-567,0.0
1786545400.030545,-567,0.0
1786545400.1305442,-567,0.0
1786545400.2302077,-567,0.0
1786545400.3301888,-567,0.0
1786545400.4301507,-567,0.0
1786545400.5304542,-567,0.0
1786545400.6304286,-567,0.0
1786545400.7304842,-567,0.0
1786545400.8305001,-669,0.0
1786545400.9305043,-669,-6.456047534942627
1786545401.0305183,-669,-6.456047534942627
1786545401.130454,-669,-6.456047534942627
1786545401.2302108,-669,-6.456047534942627
1786545401.3301377,-669,-6.456047534942627
1786545401.430506,-1446,-37.639888763427734
1786545401.530209,-1446,-37.639888763427734
1786545401.630452,-1446,-37.639888763427734
1786545401.730576,-1446,-37.639888763427734
1786545401.8305314,-1446,-37.639888763427734
1786545401.93002,-1948,-23.365238189697266
1786545402.0304496,-1948,-23.365238189697266
1786545402.130339,-1948,-23.365238189697266
1786545402.230437,-1948,-23.365238189697266
1786545402.3301969,-1948,-23.365238189697266
1786545402.4303858,-1472,32.64516830444336
1786545402.530222,-1472,32.64516830444336
1786545402.6301324,-1472,32.64516830444336
1786545402.7304683,-1472,32.64516830444336
1786545402.8302002,-1472,32.64516830444336
1786545402.93015,-1472,32.64516830444336
1786545403.030448,-105,66.7711181640625
1786545403.1304915,-105,66.7711181640625
1786545403.2304587,-105,66.7711181640625
1786545403.3302147,-105,66.7711181640625
1786545403.4301016,375,11.411447525024414
1786545403.5305505,375,11.411447525024414
1786545403.6304636,375,11.411447525024414
1786545403.7302306,375,11.411447525024414
1786545403.8301997,364,11.411447525024414
1786545403.9304552,364,0.0
1786545404.030451,364,0.0
1786545404.1301525,364,0.0
1786545404.2304585,364,0.0
1786545404.3301806,364,0.0
1786545404.4301887,364,0.0
1786545404.530517,364,0.0
1786545404.630454,364,0.0
1786545404.7304385,364,0.0
1786545404.830204,364,0.0
1786545404.9305167,364,0.0
1786545405.0301328,364,0.0
1786545405.1305249,364,0.0
1786545405.2302477,364,0.0
1786545405.3302705,364,0.0
1786545405.4302135,364,0.0
1786545405.5307946,364,0.0
1786545405.6305692,364,0.0
1786545405.7317748,364,0.0
1786545405.8301206,364,0.0
1786545405.9301476,364,0.0
1786545406.0301032,364,0.0
1786545406.1302073,364,0.0
1786545406.23008,364,0.0
1786545406.3301122,364,0.0
1786545406.4301085,364,0.0
1786545406.5304437,364,0.0
1786545406.630196,364,0.0
1786545406.7304368,364,0.0
1786545406.8301318,364,0.0
1786545406.930201,364,0.0
1786545407.0301309,364,0.0
1786545407.1302202,364,0.0
1786545407.2306054,364,0.0
1786545407.3302033,-476,0.0
1786545407.4304388,-476,-43.476802825927734
1786545407.5305247,-476,-43.476802825927734
1786545407.6301374,-476,-43.476802825927734
1786545407.7302203,-476,-43.476802825927734
1786545407.8301418,-1161,-43.476802825927734
1786545407.9304445,-1161,-32.89155197143555
1786545408.0300922,-1161,-32.89155197143555
1786545408.130132,-1161,-32.89155197143555
1786545408.2301042,-1161,-32.89155197143555
1786545408.330498,-1161,-32.89155197143555
1786545408.4305325,-1101,3.7672336101531982
1786545408.5301876,-1101,3.7672336101531982
1786545408.6304317,-1101,3.7672336101531982
1786545408.7305393,-1101,3.7672336101531982
1786545408.829865,54,3.7672336101531982
1786545408.9304502,54,62.33511734008789
1786545409.0305057,54,62.33511734008789
1786545409.13013,54,62.33511734008789
1786545409.2305136,54,62.33511734008789
1786545409.3301995,1161,50.642330169677734
1786545409.4305077,1161,50.642330169677734
1786545409.531231,1161,50.642330169677734
1786545409.6302156,1161,50.642330169677734
1786545409.730108,1161,50.642330169677734
1786545409.8301795,332,50.642330169677734
1786545409.930049,332,-40.763755798339844
1786545410.0302143,332,-40.763755798339844
1786545410.1305656,332,-40.763755798339844
1786545410.2301564,332,-40.763755798339844
1786545410.330375,332,-40.763755798339844
1786545410.4301863,332,0.0
1786545410.5305176,332,0.0
1786545410.6302116,332,0.0
1786545410.7301457,332,0.0
1786545410.8303716,332,0.0
1786545410.9301612,332,0.0
1786545411.0307229,332,0.0
1786545411.1303651,332,0.0
1786545411.2302055,332,0.0
1786545411.3303127,332,0.0
1786545411.4300497,332,0.0
1786545411.5302117,332,0.0
1786545411.630128,332,0.0
1786545411.7301052,332,0.0
1786545411.8300781,332,0.0
1786545411.9301612,332,0.0
1786545412.0301642,332,0.0
1786545412.1301382,332,0.0
1786545412.230302,332,0.0
1786545412.3302875,332,0.0
1786545412.4304414,332,0.0
1786545412.5300503,332,0.0
1786545412.6309397,332,0.0
1786545412.7302892,332,0.0
1786545412.829862,332,0.0
1786545412.9305742,332,0.0
1786545413.0301726,332,0.0
1786545413.1301625,332,0.0
1786545413.2301395,332,0.0
1786545413.330189,332,0.0
1786545413.4301338,332,0.0
1786545413.5304081,332,0.0
1786545413.6300912,332,0.0
1786545413.730116,332,0.0
1786545413.8299344,332,0.0
1786545413.9301243,332,0.0
1786545414.0300899,332,0.0
1786545414.1301563,332,0.0
1786545414.230134,332,0.0
1786545414.330057,332,0.0
1786545414.4301703,332,0.0
1786545414.5305197,332,0.0
1786545414.6300395,332,0.0
1786545414.730542,332,0.0
1786545414.8301828,332,0.0
1786545414.9302058,332,0.0
1786545415.0301433,332,0.0
1786545415.130237,332,0.0
1786545415.2302246,332,0.0
1786545415.3302293,332,0.0
1786545415.4304497,332,0.0
1786545415.5301192,332,0.0
1786545415.6304564,332,0.0
1786545415.7303052,332,0.0
1786545415.8301923,332,0.0
1786545415.930506,332,0.0
1786545416.0299973,332,0.0
1786545416.130143,332,0.0
1786545416.2300565,332,0.0
1786545416.3302019,332,0.0
1786545416.4304512,332,0.0
1786545416.530544,332,0.0
1786545416.6305237,332,0.0
1786545416.7305207,332,0.0
1786545416.8304443,332,0.0
1786545416.9301004,332,0.0
1786545417.0303862,332,0.0
1786545417.1302435,332,0.0
1786545417.2304704,332,0.0
1786545417.3302484,332,0.0
1786545417.430529,332,0.0
1786545417.5301862,332,0.0
1786545417.6304543,332,0.0
1786545417.730114,332,0.0
1786545417.8302095,332,0.0
1786545417.9301322,332,0.0
1786545418.0301185,332,0.0
1786545418.130113,332,0.0
1786545418.2300954,332,0.0
1786545418.3299475,332,0.0
1786545418.4301136,332,0.0
1786545418.5302362,332,0.0
1786545418.6301246,332,0.0
1786545418.7301013,332,0.0
1786545418.8302107,332,0.0
1786545418.9300945,332,0.0
1786545419.030112,332,0.0
1786545419.1301095,332,0.0
1786545419.2301083,332,0.0
1786545419.3300064,332,0.0
1786545419.4301305,332,0.0
1786545419.5301008,332,0.0
1786545419.6301014,332,0.0
1786545419.7300107,332,0.0
1786545419.8299665,332,0.0
1786545419.929963,332,0.0
1786545420.0304034,332,0.0
1786545420.1301162,332,0.0
1786545420.2299767,332,0.0
1786545420.3300786,332,0.0
1786545420.430015,332,0.0
1786545420.5300035,332,0.0
