Timestamp_sec,Posicion_ticks,Velocidad_RPM
1786546300.2208633,59,0.0
1786546300.7208416,59,0.0
1786546301.2207923,59,0.0
1786546301.7208688,59,0.0
1786546302.2208602,59,0.0
1786546302.720881,59,0.0
1786546303.2208784,59,0.0
1786546303.7208662,59,0.0
1786546304.220909,59,0.0
1786546304.7208025,59,0.0
1786546305.2208676,59,0.0
1786546305.7208562,59,0.0
1786546306.2208683,59,0.0
1786546306.7208846,59,0.0
1786546307.2208703,59,0.0
1786546307.7208762,59,0.0
1786546308.220818,59,0.0
1786546308.7208729,59,0.0
1786546309.220804,59,0.0
1786546309.7208984,59,0.0
1786546310.2208688,59,0.0
1786546310.7208035,59,0.0
1786546311.2208595,59,0.0
1786546311.7208807,59,0.0
1786546312.2208567,59,0.0
1786546312.7208846,59,0.0
1786546313.2208776,59,0.0
1786546313.720837,59,0.0
1786546314.220887,59,0.0
1786546314.7208781,59,0.0
1786546315.2208617,59,0.0
1786546315.7208986,59,0.0
1786546316.2208164,59,0.0
1786546316.7208624,59,0.0
1786546317.220861,59,0.0
1786546317.720853,59,0.0
1786546318.2208674,59,0.0
1786546318.7208033,59,0.0
1786546319.2208648,59,0.0
1786546319.720844,59,0.0
1786546320.220862,59,0.0
1786546320.72078,59,0.0
1786546321.220761,59,0.0
1786546321.7208662,59,0.0
1786546322.2208548,59,0.0
1786546322.7208865,59,0.0
1786546323.2208443,59,0.0
1786546323.7208624,59,0.0
1786546324.2208323,59,0.0
1786546324.7211635,59,0.0
1786546325.221481,59,0.0
1786546325.721245,59,0.0
1786546326.2208812,59,0.0
1786546326.721042,59,0.0
1786546327.2208269,59,0.0
1786546327.7209032,59,0.0
1786546328.221223,59,0.0
1786546328.72133,59,0.0
1786546329.2208936,59,0.0
1786546329.7208095,59,0.0
1786546330.2208724,59,0.0
1786546330.7214115,59,0.0
1786546331.2208564,59,0.0
1786546331.7209342,59,0.0
1786546332.2212808,59,0.0
1786546332.7210248,59,0.0
1786546333.2212253,59,0.0
1786546333.7213318,59,0.0
1786546334.220849,59,0.0
1786546334.7210393,59,0.0
1786546335.2208416,59,0.0
1786546335.7208376,59,0.0
1786546336.220875,59,0.0
1786546336.7207868,59,0.0
1786546337.220803,59,0.0
1786546337.7207794,59,0.0
1786546338.2207942,59,0.0
1786546338.720771,59,0.0
1786546339.220776,59,0.0
1786546339.7207735,59,0.0
1786546340.2207782,59,0.0
1786546340.72075,59,0.0
1786546341.2207787,59,0.0
1786546341.7207406,59,0.0
1786546342.2207704,59,0.0
1786546342.7207668,59,0.0
1786546343.2207677,59,0.0
1786546343.7208066,59,0.0
1786546344.2208257,59,0.0
1786546344.7212138,59,0.0
1786546345.2207506,59,0.0
1786546345.7210367,59,0.0
1786546346.220752,59,0.0
1786546346.7208219,59,0.0
1786546347.220741,59,0.0
1786546347.7207816,59,0.0
1786546348.221109,59,0.0
1786546348.7208574,59,0.0
1786546349.2209463,59,0.0
1786546349.720859,59,0.0
1786546350.2209342,59,0.0
1786546350.7208338,59,0.0
1786546351.2208385,59,0.0
1786546351.720753,59,0.0
1786546352.2207577,59,0.0
1786546352.7207649,59,0.0
1786546353.2207685,59,0.0
1786546353.7207682,59,0.0
1786546354.2207878,59,0.0
1786546354.7208505,59,0.0
1786546355.2208006,59,0.0
1786546355.7207882,59,0.0
1786546356.2209654,59,0.0
1786546356.7212076,59,0.0
1786546357.2209325,59,0.0
1786546357.7208433,59,0.0
1786546358.2208567,59,0.0
1786546358.7208548,59,0.0
1786546359.2208297,59,0.0
1786546359.7207932,59,0.0
1786546360.22077,59,0.0
1786546360.720705,59,0.0
1786546361.2207985,59,0.0
1786546361.7207322,59,0.0
1786546362.2207763,59,0.0
1786546362.7207675,59,0.0
1786546363.2208111,59,0.0
1786546363.7211666,59,0.0
1786546364.220793,59,0.0
1786546364.7211514,59,0.0
1786546365.2208018,59,0.0
1786546365.7207315,59,0.0
1786546366.2211444,59,0.0
1786546366.720799,59,0.0
1786546367.2213786,59,0.0
1786546367.7208397,59,0.0
1786546368.2208364,59,0.0
1786546368.72084,59,0.0
1786546369.220894,59,0.0
1786546369.7207716,59,0.0
1786546370.220767,59,0.0
1786546370.7207558,59,0.0
1786546371.2207623,59,0.0
1786546371.7207787,59,0.0
1786546372.2207658,59,0.0
1786546372.7207885,59,0.0
1786546373.2207804,59,0.0
1786546373.7208474,59,0.0
1786546374.2208142,59,0.0
1786546374.7208788,59,0.0
1786546375.2208376,59,0.0
1786546375.7207742,59,0.0
1786546376.2217062,59,0.0
1786546376.720934,59,0.0
1786546377.2209435,59,0.0
1786546377.720896,59,0.0
1786546378.2213173,59,0.0
1786546378.7211525,59,0.0
1786546379.220855,59,0.0
1786546379.720773,59,0.0
1786546380.2209158,59,0.0
1786546380.7212937,59,0.0
1786546381.2208412,59,0.0
1786546381.7208843,59,0.0
1786546382.220783,59,0.0
1786546382.7209368,59,0.0
1786546383.22088,59,0.0
1786546383.720882,59,0.0
1786546384.2209287,59,0.0
1786546384.7208366,59,0.0
1786546385.2208357,59,0.0
1786546385.7211351,59,0.0
1786546386.2208426,59,0.0
1786546386.7213037,59,0.0
1786546387.2208538,59,0.0
1786546387.7207918,59,0.0
1786546388.2213783,59,0.0
1786546388.721412,59,0.0
1786546389.220811,59,0.0
1786546389.7208714,59,0.0
1786546390.2212167,59,0.0
1786546390.7210197,59,0.0
1786546391.2208483,59,0.0
1786546391.7209225,59,0.0
1786546392.2208953,59,0.0
1786546392.7207735,59,0.0
1786546393.221279,59,0.0
1786546393.7211788,59,0.0
1786546394.2213454,59,0.0
1786546394.7212322,59,0.0
1786546395.2210417,59,0.0
1786546395.7207613,59,0.0
1786546396.221354,59,0.0
1786546396.7212093,59,0.0
1786546397.2207942,59,0.0
1786546397.721327,59,0.0
1786546398.220865,59,0.0
1786546398.7212942,59,0.0
1786546399.2208352,59,0.0
1786546399.720846,59,0.0
1786546400.2209113,59,0.0
1786546400.7209053,59,0.0
1786546401.2208545,59,0.0
1786546401.7212248,59,0.0
1786546402.2212942,59,0.0
1786546402.7212803,59,0.0
1786546403.220823,59,0.0
1786546403.7208228,59,0.0
1786546404.2209103,59,0.0
1786546404.720872,59,0.0
1786546405.220817,59,0.0
1786546405.7208662,59,0.0
1786546406.2209597,59,0.0
1786546406.7208612,59,0.0
1786546407.22084,59,0.0
1786546407.7207162,59,0.0
1786546408.2208064,59,0.0
1786546408.7213323,59,0.0
1786546409.2210417,59,0.0
1786546409.7207744,59,0.0
1786546410.220799,59,0.0
1786546410.7208788,59,0.0
1786546411.2208788,59,0.0
1786546411.7208815,59,0.0
1786546412.2208712,59,0.0
1786546412.72144,59,0.0
1786546413.2209446,59,0.0
1786546413.7209504,59,0.0
1786546414.2209146,59,0.0
1786546414.7208953,59,0.0
1786546415.2207773,59,0.0
1786546415.7208648,59,0.0
1786546416.2209222,59,0.0
1786546416.7209117,59,0.0
1786546417.2208674,59,0.0
1786546417.7208395,59,0.0
1786546418.2214127,59,0.0
1786546418.7208598,59,0.0
1786546419.220925,59,0.0
1786546419.7209363,59,0.0
1786546420.2208586,59,0.0
1786546420.7208328,59,0.0
1786546421.2211292,59,0.0
1786546421.7208886,59,0.0
1786546422.220902,59,0.0
1786546422.7208912,59,0.0
1786546423.2207086,59,0.0
1786546423.7209415,59,0.0
1786546424.220721,59,0.0
1786546424.720766,59,0.0
1786546425.2208147,59,0.0
1786546425.7208707,59,0.0
1786546426.2209947,59,0.0
1786546426.7214456,59,0.0
1786546427.2208884,59,0.0
1786546427.7209933,59,0.0
1786546428.2208033,59,0.0
1786546428.720864,59,0.0
1786546429.2208254,59,0.0
1786546429.7208052,59,0.0
1786546430.2208507,59,0.0
1786546430.7207983,59,0.0
1786546431.2207832,59,0.0
1786546431.7208385,59,0.0
1786546432.2207897,59,0.0
1786546432.7213337,59,0.0
1786546433.2208033,59,0.0
1786546433.7212405,59,0.0
1786546434.2208266,59,0.0
1786546434.7209115,59,0.0
1786546435.2209198,59,0.0
1786546435.7208436,59,0.0
1786546436.2213724,59,0.0
1786546436.7212965,59,0.0
1786546437.2209055,59,0.0
1786546437.7209377,59,0.0
1786546438.2208698,59,0.0
1786546438.720804,59,0.0
1786546439.2213192,59,0.0
1786546439.7213085,59,0.0
1786546440.2208095,59,0.0
1786546440.7213032,59,0.0
1786546441.2213469,59,0.0
1786546441.7208436,59,0.0
1786546442.2212806,59,0.0
1786546442.7213576,59,0.0
1786546443.2211666,59,0.0
1786546443.720818,59,0.0
1786546444.2209218,59,0.0
1786546444.7208774,59,0.0
1786546445.220831,59,0.0
1786546445.7208877,59,0.0
1786546446.2207518,59,0.0
1786546446.7212315,59,0.0
1786546447.2209017,59,0.0
1786546447.7212894,59,0.0
1786546448.2208114,59,0.0
1786546448.7212586,59,0.0
1786546449.2208922,59,0.0
1786546449.7209024,59,0.0
1786546450.2208502,59,0.0
1786546450.720878,59,0.0
1786546451.2208319,59,0.0
1786546451.720841,59,0.0
1786546452.2208173,59,0.0
1786546452.7214541,59,0.0
1786546453.2211199,59,0.0
1786546453.7208323,59,0.0
1786546454.220908,59,0.0
1786546454.721143,59,0.0
1786546455.2208953,59,0.0
1786546455.721304,59,0.0
1786546456.220837,59,0.0
1786546456.7210085,59,0.0
1786546457.2212355,59,0.0
1786546457.7213209,59,0.0
1786546458.2209318,59,0.0
1786546458.7211413,59,0.0
1786546459.2213225,59,0.0
1786546459.7209015,59,0.0
1786546460.2208047,59,0.0
1786546460.7208817,59,0.0
1786546461.2208576,59,0.0
1786546461.7212293,59,0.0
1786546462.2208521,59,0.0
1786546462.72124,59,0.0
1786546463.221235,59,0.0
1786546463.7208126,59,0.0
1786546464.2208135,59,0.0
1786546464.7207925,59,0.0
1786546465.2212439,59,0.0
1786546465.7207854,59,0.0
1786546466.2213244,59,0.0
1786546466.7213097,59,0.0
1786546467.2209048,59,0.0
1786546467.721242,59,0.0
1786546468.2208753,59,0.0
1786546468.7209287,59,0.0
1786546469.2209451,59,0.0
1786546469.721311,59,0.0
1786546470.2207844,59,0.0
1786546470.7209156,59,0.0
1786546471.2208369,59,0.0
1786546471.7209196,59,0.0
1786546472.2207887,59,0.0
1786546472.7213542,59,0.0
1786546473.220832,59,0.0
1786546473.7213302,59,0.0
1786546474.2212465,59,0.0
1786546474.7213042,59,0.0
1786546475.2209644,59,0.0
1786546475.7210264,59,0.0
1786546476.2208948,59,0.0
1786546476.7208135,59,0.0
1786546477.2209134,59,0.0
1786546477.7213116,59,0.0
1786546478.220817,59,0.0
1786546478.721289,59,0.0
1786546479.2208774,59,0.0
1786546479.7208524,59,0.0
1786546480.2208335,59,0.0
1786546480.72129,59,0.0
1786546481.2212389,59,0.0
1786546481.7209234,59,0.0
1786546482.2209332,59,0.0
1786546482.720833,59,0.0
1786546483.22081,59,0.0
1786546483.7209625,59,0.0
1786546484.2208683,59,0.0
1786546484.7208424,59,0.0
1786546485.2208176,59,0.0
1786546485.7209544,59,0.0
1786546486.22077,59,0.0
1786546486.721288,59,0.0
1786546487.2209172,59,0.0
1786546487.7209268,59,0.0
1786546488.2207265,59,0.0
1786546488.7207885,59,0.0
1786546489.2206316,59,0.0
1786546489.7207355,59,0.0
1786546490.22074,59,0.0
1786546490.7208846,59,0.0
1786546491.220806,59,0.0
1786546491.7208078,59,0.0
1786546492.2207818,59,0.0
1786546492.7209918,59,0.0
1786546493.2207623,59,0.0
1786546493.7206185,59,0.0
1786546494.2206125,59,0.0
1786546494.721137,59,0.0
1786546495.2208457,59,0.0
1786546495.7207258,59,0.0
1786546496.220807,59,0.0
1786546496.7208712,59,0.0
1786546497.2208138,59,0.0
1786546497.720847,59,0.0
1786546498.2208474,59,0.0
1786546498.7208517,59,0.0
1786546499.2209167,59,0.0
1786546499.720786,59,0.0
1786546500.2207835,59,0.0
1786546500.7209742,59,0.0
1786546501.2214403,59,0.0
1786546501.7208629,59,0.0
1786546502.2208645,59,0.0
1786546502.7209077,59,0.0
1786546503.221241,59,0.0
1786546503.7213027,59,0.0
1786546504.2208114,59,0.0
1786546504.7212882,59,0.0
1786546505.2213511,59,0.0
1786546505.7208595,59,0.0
1786546506.220918,59,0.0
1786546506.7209194,59,0.0
1786546507.220893,59,0.0
1786546507.7214637,59,0.0
1786546508.2208962,59,0.0
1786546508.720902,59,0.0
1786546509.2209723,59,0.0
1786546509.7208,59,0.0
1786546510.220831,59,0.0
1786546510.720826,59,0.0
1786546511.2208598,59,0.0
1786546511.721343,59,0.0
1786546512.220857,59,0.0
1786546512.7210073,59,0.0
1786546513.2208936,59,0.0
1786546513.721418,59,0.0
1786546514.2213073,59,0.0
1786546514.7214184,59,0.0
1786546515.2209208,59,0.0
1786546515.7212512,59,0.0
1786546516.22123,59,0.0
1786546516.7208116,59,0.0
1786546517.22145,59,0.0
1786546517.7208447,59,0.0
1786546518.2210178,59,0.0
1786546518.7209175,59,0.0
1786546519.220903,59,0.0
1786546519.7211673,59,0.0
1786546520.2212791,59,0.0
1786546520.7213101,59,0.0
1786546521.2208877,59,0.0
1786546521.7213151,59,0.0
1786546522.2213259,59,0.0
1786546522.721492,59,0.0
1786546523.2208903,59,0.0
1786546523.720993,59,0.0
1786546524.2209246,59,0.0
1786546524.7208624,59,0.0
1786546525.220901,59,0.0
1786546525.720851,59,0.0
1786546526.2212996,59,0.0
1786546526.7208965,59,0.0
1786546527.2214348,59,0.0
1786546527.7208288,59,0.0
1786546528.220855,59,0.0
1786546528.7209187,59,0.0
1786546529.2208905,59,0.0
1786546529.721291,59,0.0
1786546530.220814,59,0.0
1786546530.7212627,59,0.0
1786546531.2209392,59,0.0
1786546531.721352,59,0.0
1786546532.2213345,59,0.0
1786546532.7208352,59,0.0
1786546533.2214425,59,0.0
1786546533.7207837,59,0.0
1786546534.2212408,59,0.0
1786546534.721238,59,0.0
1786546535.2209904,59,0.0
1786546535.7210603,59,0.0
1786546536.2208667,59,0.0
1786546536.7213552,59,0.0
1786546537.2212589,59,0.0
1786546537.7213097,59,0.0
1786546538.2213058,59,0.0
1786546538.7208912,59,0.0
1786546539.2209024,59,0.0
1786546539.7208538,59,0.0
1786546540.221493,59,0.0
1786546540.720866,59,0.0
1786546541.2212286,59,0.0
1786546541.7210174,59,0.0
1786546542.2209146,59,0.0
1786546542.720824,59,0.0
1786546543.2211199,59,0.0
1786546543.7209377,59,0.0
1786546544.2211335,59,0.0
1786546544.721171,59,0.0
1786546545.2209373,59,0.0
1786546545.7209287,59,0.0
1786546546.2211986,59,0.0
1786546546.7211463,59,0.0
1786546547.2209914,59,0.0
1786546547.7211392,59,0.0
1786546548.2207992,59,0.0
1786546548.721126,59,0.0
1786546549.220943,59,0.0
1786546549.7208915,59,0.0
1786546550.2208254,59,0.0
1786546550.7210946,59,0.0
1786546551.2208576,59,0.0
1786546551.7211385,59,0.0
1786546552.2212698,59,0.0
1786546552.7208467,59,0.0
1786546553.2207828,59,0.0
1786546553.7208302,59,0.0
1786546554.220818,59,0.0
1786546554.7209287,59,0.0
1786546555.2208302,59,0.0
1786546555.7208967,59,0.0
1786546556.2212405,59,0.0
1786546556.7209008,59,0.0
1786546557.2208192,59,0.0
1786546557.7209194,59,0.0
1786546558.2208338,59,0.0
1786546558.720924,59,0.0
1786546559.2209115,59,0.0
1786546559.7207983,59,0.0
1786546560.2208712,59,0.0
1786546560.7208576,59,0.0
1786546561.220796,59,0.0
1786546561.7208574,59,0.0
1786546562.2209733,59,0.0
1786546562.7207904,59,0.0
1786546563.2207024,59,0.0
1786546563.7208927,59,0.0
1786546564.2209063,59,0.0
1786546564.7211967,59,0.0
1786546565.2209287,59,0.0
1786546565.7209334,59,0.0
1786546566.2210069,59,0.0
1786546566.720913,59,0.0
1786546567.220908,59,0.0
1786546567.7209213,59,0.0
1786546568.220915,59,0.0
1786546568.7209349,59,0.0
1786546569.2208943,59,0.0
1786546569.7208953,59,0.0
1786546570.22092,59,0.0
1786546570.720911,59,0.0
1786546571.2209094,59,0.0
1786546571.720855,59,0.0
1786546572.220883,59,0.0
1786546572.720907,59,0.0
1786546573.220906,59,0.0
1786546573.720908,59,0.0
1786546574.2208195,59,0.0
1786546574.7208915,59,0.0
1786546575.2208436,59,0.0
1786546575.7208483,59,0.0
1786546576.2208889,59,0.0
1786546576.720946,59,0.0
1786546577.2208652,59,0.0
1786546577.7208803,59,0.0
1786546578.2208986,59,0.0
1786546578.7208643,59,0.0
1786546579.2213726,59,0.0
1786546579.7208598,59,0.0
1786546580.220813,59,0.0
1786546580.720966,59,0.0
1786546581.220936,59,0.0
1786546581.7216742,59,0.0
1786546582.220888,59,0.0
1786546582.7211637,59,0.0
1786546583.2211533,59,0.0
1786546583.7208729,59,0.0
1786546584.2207992,59,0.0
1786546584.7209418,59,0.0
1786546585.2207847,59,0.0
1786546585.7208757,59,0.0
1786546586.2208595,59,0.0
1786546586.7208204,59,0.0
1786546587.2208748,59,0.0
1786546587.7208443,59,0.0
1786546588.220857,59,0.0
1786546588.7208605,59,0.0
1786546589.2208755,59,0.0
1786546589.7208445,59,0.0
1786546590.2208378,59,0.0
1786546590.7208529,59,0.0
1786546591.2208326,59,0.0
1786546591.7208197,59,0.0
1786546592.2208338,59,0.0
1786546592.7208474,59,0.0
1786546593.2209048,59,0.0
1786546593.722121,59,0.0
1786546594.2208629,59,0.0
1786546594.7208345,59,0.0
1786546595.2208593,59,0.0
1786546595.7208302,59,0.0
1786546596.220915,59,0.0
1786546596.7208476,59,0.0
1786546597.2208867,59,0.0
1786546597.7208867,59,0.0
1786546598.2208712,59,0.0
1786546598.720871,59,0.0
1786546599.2208774,59,0.0
1786546599.720774,59,0.0
1786546600.2208493,59,0.0
1786546600.7208138,59,0.0
1786546601.220844,59,0.0
1786546601.720809,59,0.0
1786546602.2208095,59,0.0
1786546602.720817,59,0.0
1786546603.2209072,59,0.0
1786546603.7208831,59,0.0
1786546604.2208095,59,0.0
1786546604.7208571,59,0.0
1786546605.2208438,59,0.0
1786546605.7207694,59,0.0
1786546606.2208574,59,0.0
1786546606.720932,59,0.0
1786546607.221207,59,0.0
1786546607.7208455,59,0.0
1786546608.2208858,59,0.0
1786546608.7207954,59,0.0
1786546609.220878,59,0.0
1786546609.7211626,59,0.0
1786546610.221169,59,0.0
1786546610.7212884,59,0.0
1786546611.2209425,59,0.0
1786546611.721341,59,0.0
1786546612.220783,59,0.0
1786546612.721356,59,0.0
1786546613.22124,59,0.0
1786546613.720832,59,0.0
1786546614.2208083,59,0.0
1786546614.720853,59,0.0
1786546615.2212362,59,0.0
1786546615.7208772,59,0.0
1786546616.2213593,59,0.0
1786546616.720859,59,0.0
1786546617.2212415,59,0.0
1786546617.7212405,59,0.0
1786546618.220852,59,0.0
1786546618.7212589,59,0.0
1786546619.2212396,59,0.0
1786546619.7211256,59,0.0
1786546620.2209046,59,0.0
1786546620.721353,59,0.0
1786546621.2212462,59,0.0
1786546621.7209244,59,0.0
1786546622.2212167,59,0.0
1786546622.7211523,59,0.0
1786546623.2207882,59,0.0
1786546623.721169,59,0.0
1786546624.2209342,59,0.0
1786546624.7213113,59,0.0
1786546625.2213154,59,0.0
1786546625.7208214,59,0.0
1786546626.2209094,59,0.0
1786546626.7212355,59,0.0
1786546627.2213206,59,0.0
1786546627.7208617,59,0.0
1786546628.2207837,59,0.0
1786546628.7213538,59,0.0
1786546629.2213185,59,0.0
1786546629.7209554,59,0.0
1786546630.2209098,59,0.0
1786546630.7213478,59,0.0
1786546631.2208128,59,0.0
1786546631.720939,59,0.0
1786546632.221222,59,0.0
1786546632.7210321,59,0.0
1786546633.2211993,59,0.0
1786546633.7213523,59,0.0
1786546634.220867,59,0.0
1786546634.7213123,59,0.0
1786546635.2212431,59,0.0
1786546635.7208316,59,0.0
1786546636.2214499,59,0.0
1786546636.7213023,59,0.0
1786546637.220856,59,0.0
1786546637.7212958,59,0.0
1786546638.2212574,59,0.0
1786546638.721262,59,0.0
1786546639.2208755,59,0.0
1786546639.7207918,59,0.0
1786546640.2212405,59,0.0
1786546640.721342,59,0.0
1786546641.2212296,59,0.0
1786546641.7213056,59,0.0
1786546642.2209105,59,0.0
1786546642.721228,59,0.0
1786546643.221353,59,0.0
1786546643.720907,59,0.0
1786546644.2208498,59,0.0
1786546644.7212367,59,0.0
1786546645.221281,59,0.0
1786546645.721313,59,0.0
1786546646.2213087,59,0.0
1786546646.7209628,59,0.0
1786546647.2213194,59,0.0
1786546647.7212439,59,0.0
1786546648.2212794,59,0.0
1786546648.720766,59,0.0
1786546649.2212353,59,0.0
1786546649.721233,59,0.0
1786546650.2212217,59,0.0
1786546650.721261,59,0.0
1786546651.2209432,59,0.0
1786546651.7209318,59,0.0
1786546652.2209427,59,0.0
1786546652.721351,59,0.0
1786546653.2212489,59,0.0
1786546653.7209444,59,0.0
1786546654.2208838,59,0.0
1786546654.7213204,59,0.0
1786546655.2212706,59,0.0
1786546655.7209234,59,0.0
1786546656.2213643,59,0.0
1786546656.7207732,59,0.0
1786546657.221279,59,0.0
1786546657.7212389,59,0.0
1786546658.2209094,59,0.0
1786546658.7212446,59,0.0
1786546659.2208622,59,0.0
